title,rate
feliz_ano,1
19 response,1
destroyed 500,1
of_the,1
treatment_instead,1
cepa coronavirus,1
80 000,1
ano coronavirus,1
abc_news,1
variant_found,1
19 treatment,1
ryan fitzpatrick,1
000 000,1
positive covid19,0
19 protocols,1
tanpa fpi,1
newradikalisme2021 2021tanpafpi,1
2021tanpafpi resolusi2021,1
dr_fauci,1
deaths reported,1
years tanpa,1
fpi di,1
covid19 newradikalisme2021,0
19 infections,1
virus covid,0
corona covid19,0
help_us,1
covid19 covidvaccine,0
wuhan_china,1
pharmacist_arrested,1
cases covid19,0
000 muertos,1
celebrate new,1
sao_paulo,1
let_us,1
luke_letlow,1
year coronavirus,1
mugs_phone,1
phone cases,1
cases stickers,1
news coronavirus,1
world health,1
american_people,1
covid19 lockdown,0
mortes covid,0
health_department,1
people die,1
toque_queda,1
coronavirus relief,1
masker dan,1
contagios covid19,0
divisihumaspolri_kapoldasulsel,1
kapoldasulsel_poldasulsel,1
take_care,1
corona virus,1
fridge ruining,1
du covid19,0
trump_administration,1
ano 2021,1
cierra 2020,1
side_effects,1
people_dying,1
sinopharm covid,0
19 complications,1
thank_god,1
let hope,1
positif covid,0
president trump,1
covid cases,0
2021 better,1
go_away,1
impact covid,0
last_24,1
diciembre_2020,1
workers_refuse,1
san_diego,1
astrazeneca covid,0
hospitalized covid,0
got covid,0
19 new,1
new_normal,1
dosis_vacuna,1
vacuna pfizer,1
casos nuevos,1
please stay,1
refuse_take,1
would_like,1
corona coronavirus,1
fake_news,1
department_health,1
next weeks,1
masa_pandemi,1
year new,1
coronavirus still,1
000 deaths,1
19 related,1
looking_forward,1
could die,1
2021 stop,1
india_mitega,1
mitega_india,1
prime_minister,1
poldasulsel_opsyustisipoldasulsel,1
nuevos_contagios,1
strain covid,0
died coronavirus,1
need_know,1
passed_away,1
2020 12,1
officials_say,1
spoiling 500,1
god_bless,1
day covid,0
casos covid19,0
19 positive,1
get_vaccinated,1
for covid,0
19 amp,1
angeles_times,1
coronavirus via,1
across_country,1
ot covid,0
covid 20,0
year ago,1
social_distance,1
intentionally spoiling,1
fox_news,1
testing positive,1
please_retweet,1
covid19 amp,0
nueva_variante,1
il_est,1
despite covid,0
live_updates,1
pandemic covid19,0
positive cases,1
vacunacion covid,0
super_spreader,1
wan_na,1
strain coronavirus,1
deaths covid,0
congresswoman elect,1
coronavirus updates,1
times_square,1
even_though,1
2021 year,1
get covid19,0
small_businesses,1
news covid,0
variante coronavirus,1
cepa_britanica,1
welcome 2021,1
year end,1
untuk_mencegah,1
heart_attack,1
care_worker,1
coronavirus covid 19,0
close_contact,1
health_organization,1
contre covid19,0
lives_lost,1
10 000,1
million_doses,1
in_the,1
19 case,1
covid19 virus,0
finance_minister,1
sen david,1
cases deaths,1
vaccine covid,0
happynewyear2021 happynewyear,1
goodbye2020 happynewyear2021,1
fight covid19,0
30 12,1
get back,1
casos_activos,1
fuerzas seguridad,1
record_high,1
nuevo coronavirus,1
biontech covid,0
frontline_workers,1
primera vacuna,1
il_faut,1
months_ago,1
coronavirus lockdown,1
du_vaccin,1
bill_gates,1
19 patient,1
000 new,1
goodbye 2020,1
total cases,1
alberto_fernandez,1
number covid,0
ceux_qui,1
amid coronavirus,1
coronavirus live,1
vaccine health,1
new daily,1
coronavirus update,1
covid deaths,0
case uk,1
19 yang,1
death record,1
relief checks,1
go_back,1
never_forget,1
moment see,1
people get,1
coronavirus 2020,1
di_masa,1
vaccination covid19,0
coronavirus news,1
nouveaux_cas,1
em 2021,1
air_travellers,1
instead vaccine,1
covid 19,0
new year,1
19 vaccine,1
19 cases,1
happy new,1
coronavirus cases,1
19 pandemic,1
coronavirus vaccine,1
20 million,1
coronavirus covid19,0
covid19 coronavirus,0
coronavirus pandemic,1
new covid,0
new coronavirus,1
19 vaccines,1
positive covid,0
new cases,1
covid19 vaccine,0
coronavirus covid,0
new york,1
health care,1
due covid,0
year_eve,1
stay_safe,1
ano_nuevo,1
casos covid,0
pfizer_biontech,1
tested positive,1
coronavirus variant,1
19 vaccination,1
public_health,1
19 deaths,1
covid19 pandemic,0
covid covid19,0
01 01,1
healthcare_workers,1
nuevos casos,1
wear_mask,1
via_youtube,1
vaccine doses,1
casos coronavirus,1
emergency_use,1
get covid,0
dry_run,1
january_2021,1
united_states,1
stay_home,1
nueva_cepa,1
covid19 cases,0
million covid,0
social_distancing,1
tests positive,1
died covid,0
many_people,1
sars_cov,1
vacuna covid,0
19 testing,1
19 test,1
year day,1
okhw_d19,1
500 doses,1
coronavirus deaths,1
doses covid,0
pharmacist_arrested,1
vaksin covid,0
year_old,1
19 patients,1
000 americans,1
coronavirus restrictions,1
new strain,1
vaccine_rollout,1
19 variant,1
care_workers,1
last year,1
new years,1
gon_na,1
surpasses 20,1
year 2021,1
positive coronavirus,1
19 protection,1
da covid,0
covid19 related,0
01_2021,1
reino_unido,1
proven covid,0
stop risk,1
risk_proven,1
protection_99,1
99_efficacy,1
death_toll,1
efficacy_pamphlet,1
19 di,1
new variant,1
dies covid,0
19 via,1
covid19 covid,0
feliz_ano,1
vaccine shortages,1
coronavirus coronavirusvaccine,1
donald_trump,1
cases new,1
people died,1
covid19 deaths,0
24_hours,1
health_officials,1
couvre_feu,1
covid19 vaccination,0
front_line,1
covid vaccine,0
us surpasses,1
19 virus,1
take covid,0
johns_hopkins,1
amid covid,0
cases covid,0
wisconsin_pharmacist,1
24_horas,1
funny covid19,0
designing_selling,1
selling_cute,1
cute_funny,1
related_facemasks,1
facemasks_well,1
well_merch,1
stickers_pillows,1
vaccine via,1
20 millones,1
newyear newyear2021,1
pandemia coronavirus,1
covid19vaccine coronavirus,0
long_term,1
pandemia covid,0
000 000,1
happynewyear happynewyear2021,1
contagios covid,0
americans_died,1
safe_all,1
due covid19,0
test positive,1
workers_refusing,1
coronavirusvaccine vaccine,1
gt_gt,1
novel coronavirus,1
est_pas,1
every_day,1
covid coronavirus,0
pamphlet_covid19vaccine,0
west_virginia,1
pillows_etc,1
etc_stay,1
last_night,1
19 restrictions,1
pandemia covid19,0
around_world,1
mugs_stickers,1
get covid19,0
positivo covid,0
contre covid,0
19 death,1
spread covid,0
joe_biden,1
coronavirus strain,1
looks_like,1
active cases,1
19 outbreak,1
millones casos,1
white_house,1
died covid19,0
boris_johnson,1
primary_schools,1
trump_administration,1
new covid19,0
ultimas_24,1
wearing_masks,1
americans killed,1
000 people,1
getting covid,0
york_times,1
wear_masks,1
victor osimhen,1
loved_ones,1
qu_il,1
first case,1
dr_fauci,1
year covid,0
covid19 vaccines,0
social_media,1
2020 covid,0
mask_wearing,1
goodbye2020 happynewyear,1
protokol_kesehatan,1
000 covid,0
casos nuevos,1
vaccine health,1
times_square,1
million coronavirus,1
like covid,0
war covid19,0
confirmed cases,1
infected covid,0
fireworks goodbye2020,1
bye2020 coronavirus,1
ben_chafin,1
nacho cano,1
arrested charges,1
million people,1
coronavirus outbreak,1
vaccine_distribution,1
via_yahoo,1
casos_confirmados,1
spread covid19,0
staysafe_maskup,1
food_security,1
pandemi covid,0
19 infections,1
covid covid,0
covid19 dispatch,0
stopwarontigray_tigraygenocide,1
hello2021 newyear,1
newyear2021 newyearseve,1
virginia_state,1
go_back,1
2021makeawish apple,1
apple bye2020,1
dispatch fireworks,1
covid19 locust,0
locust_invasion,1
19 relief,1
happynewyear2021 harrylouyear,1
across tigray,1
ethiopia_drives,1
drives_significantly,1
significantly_above,1
above_normal,1
normal needs,1
newyear_war,1
average_rainfall,1
region_stopwarontigray,1
casos positivos,1
wearing_mask,1
maskup_washyourhands,1
harrylouyear hello2021,1
security_crises,1
crises_across,1
newyearseve smtown_live,1
smallbusiness_redbubble,1
19 days,1
lastdancesabc1 2021makeawish,1
redbubble_staysafe,1
washyourhands vaccine,1
health shop,1
despite covid,0
year 2020,1
merch_shirts,1
shirts_mugs,1
newyear_smallbusiness,1
all_newyear,1
expert_panel,1
nuevos_contagios,1
recovery_rate,1
back normal,1
coronavirus vaccines,1
vacina covid,0
live_updates,1
2021 stop,1
parts_ethiopia,1
needs_newyear,1
rainfall_cripple,1
cripple_region,1
2021 covid,0
wash_hands,1
chief_medical,1
tigray_parts,1
tigraygenocide_wfp,1
biontech vaccine,1
herd_immunity,1
positif covid,0
people_dying,1
nye2020 cnnnye,1
premier_league,1
cnnnye lastdancesabc1,1
2020 year,1
19 update,1
2021 covid19,0
due coronavirus,1
19 strain,1
spread coronavirus,1
allegedly tampering,1
350 000,1
vacuna coronavirus,1
covid19 covid 19,0
tampering 500,1
oxford covid,0
lashed kushner,1
realdonaldtrump trump,1
likelybelow_average,1
smtown_live welcome2021,1
south_africa,1
manchester_city,1
charges allegedly,1
toque_queda,1
covid deaths,0
final_chapter,1
du covid,0
coronavirus infections,1
stimulus_check,1
cuarentena_radical,1
good_news,1
19 complications,1
confirmed coronavirus,1
coronavirus one,1
first day,1
receiving_pfizer,1
kasus covid,0
get vaccine,1
two_weeks,1
contagios coronavirus,1
invasion_likelybelow,1
2021 coronavirus,1
cases coronavirus,1
die covid,0
get infected,1
coronavirus live,1
tahun_baru,1
please_help,1
vaccine emergency,1
mix_and,1
and_match,1
vacunas covid,0
pfizer covid,0
second_wave,1
casos_activos,1
cases reported,1
going lose,1
stop_spread,1
penyebaran covid,0
top_story,1
would_mean,1
covid cases,0
vacuna covid19,0
31 12,1
19 coronavirus,1
100_000,1
increased covid,0
enero_2021,1
man_city,1
line health,1
ano 2021,1
workers_refuse,1
new_normal,1
muertes covid,0
virus covid,0
du coronavirus,1
start 2021,1
mental_health,1
million cases,1
50 000,1
ve ever,1
osimhen tests,1
number covid,0
need_know,1
oxford_astrazeneca,1
moderna covid,0
trump final,1
corona virus,1
januari_2021,1
alvin kamara,1
2020 coronavirus,1
19 2020,1
chapter_failure,1
failure rise,1
died coronavirus,1
dr_drew,1
19 spread,1
53 285,1
david_perdue,1
bonne_annee,1
dosis_vacuna,1
cases deaths,1
kushner increased,1
19 still,1
first covid,0
health minister,1
total_number,1
us since,1
number front,1
jan_2021,1
nuovi_casi,1
variant may,1
testing going,1
wuhan_china,1
match_vaccinations,1
experts_warn,1
shocking number,1
health_ministry,1
corona covid19,0
casos covid19,0
19 em,1
going fault,1
19 tests,1
podria_ser,1
opts_mix,1
12 2020,1
000 deaths,1
2020 covid19,0
trump reportedly,1
single_day,1
reportedly lashed,1
vaccinations_confounding,1
19 please,1
side_effects,1
go_away,1
world news,1
cepa coronavirus,1
coronavirus via,1
42 people,1
year new,1
positive cases,1
fake_news,1
legion honneur,1
treatment_instead,1
lose going,1
since october,1
next_week,1
may us,1
confounding_experts,1
us coronavirus,1
day 2021,1
day covid,0
britain_opts,1
19 amp,1
99_recovery,1
first_time,1
super_spreader,1
social_distance,1
ils_ont,1
qu_ils,1
nursing_home,1
new deaths,1
mortality_rate,1
save_lives,1
variant coronavirus,1
19 vaccinations,1
19 new,1
last_24,1
antibody_treatment,1
cepa_britanica,1
one term,1
months vaccines,1
refusing covid,0
uk covid,0
celebrate new,1
19 response,1
people like,1
covid19 virus,0
19 receiving,1
israelis get,1
muertos covid,0
000 dead,1
survived covid19,0
global_pandemic,1
2000 stimulus,1
coronavirus disease,1
refuse_take,1
hopkins_university,1
uk coronavirus,1
december 2020,1
caught coronavirus,1
pcr_test,1
efectiva nueva,1
time need,1
pandemic raged,1
19 protocols,1
coronavirus still,1
31_diciembre,1
ser efectiva,1
get back,1
south_dakota,1
hundreds israelis,1
people die,1
focus pandemic,1
sonyaz covid19,0
year everyone,1
covid19 okhw,0
via_nytimes,1
start new,1
get coronavirus,1
vacuna pfizer,1
raged would,1
small_businesses,1
ano_novo,1
2nd time,1
pfizer vaccine,1
19 crisis,1
10 million,1
millones contagios,1
term way,1
contagios covid19,0
vacuna podria,1
solution covid,0
trump focus,1
democrats republicans,1
cases experts,1
people covid,0
400 000,1
grump_family,1
family_greek,1
greek_tragedy,1
tragedy_grump,1
grump_legacy,1
legacy_impeached,1
impeached_spread,1
spread caught,1
way_be,1
be_save,1
save_grump,1
grump_nonsensical,1
nonsensical_contradictory,1
contradictory_rant,1
rant_insanity,1
insanity_defense,1
defense_criminal,1
criminal_trials,1
trials_grump,1
grump_indicted,1
indicted_2021,1
news coronavirus,1
death_rate,1
feliz_2021,1
2021_01,1
turn tide,1
udah semangat,1
make_sure,1
need 2000,1
thank_god,1
astrazeneca covid,0
puerta sol,1
19 even,1
da_vacina,1
du covid19,0
ils_sont,1
346 000,1
passes 20,1
22 211,1
covid19 2nd,0
total cases,1
corona coronavirus,1
positivo coronavirus,1
homenaje nacho,1
bill make,1
covid 19,0
19 vaccine,1
19 cases,1
new year,1
larry_king,1
new covid,0
19 pandemic,1
19 vaccines,1
coronavirus cases,1
covid19 coronavirus,0
coronavirus covid19,0
coronavirus vaccine,1
covid19 vaccine,0
new cases,1
coronavirus pandemic,1
new coronavirus,1
positive covid,0
health care,1
stay_safe,1
19 deaths,1
casos covid,0
new york,1
tested positive,1
dry_run,1
due covid,0
19 vaccination,1
king_hospitalized,1
nuevos casos,1
public_health,1
pfizer_biontech,1
hospitalized covid,0
casos coronavirus,1
virginia_state,1
20 million,1
sars_cov,1
covid19 vaccination,0
coronavirus covid,0
wear_mask,1
january_2021,1
via_youtube,1
okhw_d19,1
covid19 related,0
health minister,1
get covid,0
covid19 pandemic,0
dies covid,0
stay_home,1
covid19 covid,0
death_toll,1
funny covid19,0
reino_unido,1
selling_cute,1
related_facemasks,1
stickers_pillows,1
etc_stay,1
care_workers,1
pillows_etc,1
cute_funny,1
facemasks_well,1
well_merch,1
covid19 cases,0
designing_selling,1
nueva_cepa,1
covid covid19,0
vacuna covid,0
350 000,1
cases covid,0
protokol_kesehatan,1
19 via,1
social_distancing,1
24_horas,1
19 patients,1
many_people,1
02_01,1
covid vaccine,0
ben_chafin,1
new strain,1
year_old,1
year_eve,1
united_states,1
mix_and,1
and_match,1
safe_all,1
57 725,1
19 test,1
24_hours,1
coronavirus vaccines,1
coronavirus variant,1
died covid,0
state_senator,1
workers_refusing,1
coronavirus restrictions,1
000 covid,0
covid19 lockdown,0
long_term,1
emergency_use,1
match_vaccinations,1
across_country,1
healthcare_workers,1
gon_na,1
da covid,0
staysafe_maskup,1
maskup_washyourhands,1
new variant,1
mugs_stickers,1
washyourhands vaccine,1
merch_shirts,1
shirts_mugs,1
newyear_smallbusiness,1
lockdown covid19,0
all_newyear,1
covid coronavirus,0
talk_show,1
positive coronavirus,1
senator dies,1
doses covid,0
happy new,1
pandemia coronavirus,1
19 di,1
nuevos_contagios,1
01_2021,1
tests positive,1
spread covid,0
positif covid,0
gt_gt,1
covid19 deaths,0
refusing covid,0
19 restrictions,1
due covid19,0
ultimas_24,1
opts_mix,1
vaccinations_confounding,1
active cases,1
est_pas,1
looks_like,1
confounding_experts,1
contagios covid,0
state_sen,1
contre covid,0
britain_opts,1
us health,1
19 variant,1
show_host,1
penyebaran covid,0
vaccine_rollout,1
coronavirus coronavirusvaccine,1
last year,1
smallbusiness_redbubble,1
19 protection,1
host_larry,1
vaccine via,1
redbubble_staysafe,1
ano_nuevo,1
people died,1
proven covid,0
19 vaccinations,1
recovery_rate,1
stop risk,1
risk_proven,1
protection_99,1
99_efficacy,1
efficacy_pamphlet,1
pandemia covid19,0
new covid19,0
york_times,1
planet earth,1
vacunas covid,0
du covid,0
harsh vardhan,1
covid cases,0
million people,1
casos positivos,1
amid covid,0
contracting covid,0
bjp vaccine,1
19 virus,1
coronavirus deaths,1
donald_trump,1
sen ben,1
19 testing,1
around_world,1
pandemi covid,0
19 protocols,1
health_officials,1
every_day,1
000 people,1
contagios coronavirus,1
qu_il,1
coronavirus strain,1
covid19 covid 19,0
vacunacion covid,0
eliminate coronavirus,1
000 americans,1
recibir_vacuna,1
vaccination covid19,0
boris_johnson,1
via_nypost,1
infected covid,0
pandemia covid,0
get_vaccinated,1
okhw_dkr,1
died covid19,0
couvre_feu,1
dkr_ngethph,1
confirmed cases,1
south_africa,1
bharat_biotech,1
vaccine covid 19,0
cepa coronavirus,1
vaccine doses,1
casos_confirmados,1
good_news,1
covid19 vaccines,0
covid 19 shop,0
100_000,1
19 update,1
19 strain,1
coronavirus outbreak,1
number us,1
casos nuevos,1
novel coronavirus,1
chafin dies,1
aumento_casos,1
test positive,1
alarming number,1
casos_activos,1
